1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000
1.000000000000000, 0.3090169943749474 + 0.9510565162951536 I, 0.3090169943749474 - 0.9510565162951536 I, -0.8090169943749474 - 0.5877852522924731 I, -0.8090169943749474 + 0.5877852522924731 I
1.000000000000000, 0.3090169943749474 - 0.9510565162951536 I, 0.3090169943749474 + 0.9510565162951536 I, -0.8090169943749474 + 0.5877852522924731 I, -0.8090169943749474 - 0.5877852522924731 I
1.000000000000000, -0.8090169943749474 - 0.5877852522924731 I, -0.8090169943749474 + 0.5877852522924731 I, 0.3090169943749474 - 0.9510565162951536 I, 0.3090169943749474 + 0.9510565162951536 I
1.000000000000000, -0.8090169943749474 + 0.5877852522924731 I, -0.8090169943749474 - 0.5877852522924731 I, 0.3090169943749474 + 0.9510565162951536 I, 0.3090169943749474 - 0.9510565162951536 I
