0.4472135954999579, 0.4472135954999579, 0.4472135954999579, 0.4472135954999579, 0.4472135954999579
0.4472135954999579, 0.1381966011250105 + 0.4253254041760200 I, 0.1381966011250105 - 0.4253254041760200 I, -0.3618033988749895 - 0.2628655560595668 I, -0.3618033988749895 + 0.2628655560595668 I
0.4472135954999579, 0.1381966011250105 - 0.4253254041760200 I, 0.1381966011250105 + 0.4253254041760200 I, -0.3618033988749895 + 0.2628655560595668 I, -0.3618033988749895 - 0.2628655560595668 I
0.4472135954999579, -0.3618033988749895 - 0.2628655560595668 I, -0.3618033988749895 + 0.2628655560595668 I, 0.1381966011250105 - 0.4253254041760200 I, 0.1381966011250105 + 0.4253254041760200 I
0.4472135954999579, -0.3618033988749895 + 0.2628655560595668 I, -0.3618033988749895 - 0.2628655560595668 I, 0.1381966011250105 + 0.4253254041760200 I, 0.1381966011250105 - 0.4253254041760200 I
