1., 1., 2., 4.67282, 4.67282, 4.67282, 5.24482, 5.24482
1., 1., -1., -1.53209, -0.347296, 1.87939, 0., 0.
1., 1., 2., 0.648061, 0.648061, 0.648061, -1.43807, -1.43807
1., 1., -1., -0.347296, 1.87939, -1.53209, 0., 0.
1., 1., -1., 1.87939, -1.53209, -0.347296, 0., 0.
1.,                 -112
-1. + 2.47449 10     I, 0., 0., 0., 0.,           -111
2.43647 10     + 1. I,            -111
-2.21537 10     - 1. I
1.,                 -112
-1. - 2.47449 10     I, 0., 0., 0., 0.,           -111
2.43647 10     - 1. I,            -111
-2.21537 10     + 1. I
1., 1., 2., -1.32088, -1.32088, -1.32088, 1.19325, 1.19325
