"0.1889822365046136, 0.1889822365046136, 0.3779644730092272, 0.3779644730092272, 0.3779644730092272, 0.5000000000000000, 0.5000000000000000
0.1889822365046136, 0.1889822365046136, 0.3779644730092272, 0.3779644730092272, 0.3779644730092272, -0.5000000000000000, -0.5000000000000000
0.3779644730092272, 0.3779644730092272, -0.1682100150726389, 0.4713139887723274, -0.6810684467089158, 0, 0
0.3779644730092272, 0.3779644730092272, 0.4713139887723274, -0.6810684467089158, -0.1682100150726389, 0, 0
0.3779644730092272, 0.3779644730092272, -0.6810684467089158, -0.1682100150726389, 0.4713139887723274, 0, 0
0.5000000000000000, -0.5000000000000000, 0, 0, 0, 0.5000000000000000, -0.5000000000000000
0.5000000000000000, -0.5000000000000000, 0, 0, 0, -0.5000000000000000, 0.5000000000000000"
