"1.000000000000000, -1.000000000000000, -1.000000000000000, -1.000000000000000, 2.302775637731995, -2.302775637731995, 1.000000000000000, 1.000000000000000
1.000000000000000, -1.000000000000000, -1.000000000000000, -1.000000000000000, -1.302775637731995, 1.302775637731995, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, -1.302775637731995, -1.302775637731995, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 2.302775637731995, 2.302775637731995, 1.000000000000000, 1.000000000000000
2.000000000000000, 0, 0, 0, 0, 0, -1.000000000000000, -1.000000000000000"
