"1.000000000000000, 1.000000000000000, 3.372281323269014, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, -2.372281323269014, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, 0, 1.000000000000000 I, -1.000000000000000 I, -1.000000000000000 I, 1.000000000000000 I, -1.000000000000000, -1.000000000000000
1.000000000000000, 1.000000000000000, 0, -1.000000000000000 I, 1.000000000000000 I, 1.000000000000000 I, -1.000000000000000 I, -1.000000000000000, -1.000000000000000
1.000000000000000, -1.000000000000000, 0, -0.7071067811865475 - 0.7071067811865475 I, -0.7071067811865475 + 0.7071067811865475 I, 0.7071067811865475 - 0.7071067811865475 I, 0.7071067811865475 + 0.7071067811865475 I, -1.000000000000000 I, 1.000000000000000 I
1.000000000000000, -1.000000000000000, 0, -0.7071067811865475 + 0.7071067811865475 I, -0.7071067811865475 - 0.7071067811865475 I, 0.7071067811865475 + 0.7071067811865475 I, 0.7071067811865475 - 0.7071067811865475 I, 1.000000000000000 I, -1.000000000000000 I
1.000000000000000, 1.000000000000000, 0, -1.000000000000000, -1.000000000000000, -1.000000000000000, -1.000000000000000, 1.000000000000000, 1.000000000000000
1.000000000000000, -1.000000000000000, 0, 0.7071067811865475 - 0.7071067811865475 I, 0.7071067811865475 + 0.7071067811865475 I, -0.7071067811865475 - 0.7071067811865475 I, -0.7071067811865475 + 0.7071067811865475 I, 1.000000000000000 I, -1.000000000000000 I
1.000000000000000, -1.000000000000000, 0, 0.7071067811865475 + 0.7071067811865475 I, 0.7071067811865475 - 0.7071067811865475 I, -0.7071067811865475 + 0.7071067811865475 I, -0.7071067811865475 - 0.7071067811865475 I, -1.000000000000000 I, 1.000000000000000 I"
