"1.000000000000000, 1.000000000000000, 3.667402673709263, 2.891219848710294, 2.891219848710294, 3.467932364866079, 3.467932364866079, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, -0.8012197281808749, -1.278413609496445, -1.278413609496445, 0.9127549664421739, 0.9127549664421739, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, -2.267534776210455, 1.704624368767127, 1.704624368767127, -0.7988801301724005, -0.7988801301724005, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, 0, -1.675130870566646, 1.675130870566646, -2.481194304092016, 2.481194304092016, -1.000000000000000, -1.000000000000000
1.000000000000000, 1.000000000000000, 2.401351830682067, -0.3174306079809757, -0.3174306079809757, -1.581807201135852, -1.581807201135852, 1.000000000000000, 1.000000000000000
1.000000000000000, -1.000000000000000, 0, 0, 0, 0, 0, 1.000000000000000 I, -1.000000000000000 I
1.000000000000000, -1.000000000000000, 0, 0, 0, 0, 0, -1.000000000000000 I, 1.000000000000000 I
1.000000000000000, 1.000000000000000, 0, -0.5391888728108891, 0.5391888728108891, 1.170086486626034, -1.170086486626034, -1.000000000000000, -1.000000000000000
1.000000000000000, 1.000000000000000, 0, 2.214319743377535, -2.214319743377535, -0.6888921825340181, 0.6888921825340181, -1.000000000000000, -1.000000000000000"
