"1.000000000000000, 3.699628148275318, 5.287992138960422, 1.000000000000000, 1.000000000000000, 3.699628148275318, 3.699628148275318, 5.287992138960422, 5.287992138960422
1.000000000000000, 1.760876721743446, -1.421066614308947, 1.000000000000000, 1.000000000000000, 1.760876721743446, 1.760876721743446, -1.421066614308947, -1.421066614308947
1.000000000000000, -0.4605048700187635, 0.1330744753485252, 1.000000000000000, 1.000000000000000, -0.4605048700187635, -0.4605048700187635, 0.1330744753485252, 0.1330744753485252
1.000000000000000, 1.000000000000000, 1.000000000000000, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I
1.000000000000000, 1.000000000000000, 1.000000000000000, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I
1.000000000000000, -2.000000000000000, 1.000000000000000, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I, 1.000000000000000 + 1.732050807568877 I, 1.000000000000000 - 1.732050807568877 I, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I
1.000000000000000, -2.000000000000000, 1.000000000000000, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I, 1.000000000000000 - 1.732050807568877 I, 1.000000000000000 + 1.732050807568877 I, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I
1.000000000000000, 0, -1.000000000000000, -0.5000000000000000 - 0.8660254037844386 I, -0.5000000000000000 + 0.8660254037844386 I, 0, 0, 0.5000000000000000 + 0.8660254037844386 I, 0.5000000000000000 - 0.8660254037844386 I
1.000000000000000, 0, -1.000000000000000, -0.5000000000000000 + 0.8660254037844386 I, -0.5000000000000000 - 0.8660254037844386 I, 0, 0, 0.5000000000000000 - 0.8660254037844386 I, 0.5000000000000000 + 0.8660254037844386 I"
