1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000
1.000000000000000, 0.6234898018587335 - 0.7818314824680298 I, 0.6234898018587335 + 0.7818314824680298 I, -0.9009688679024191 + 0.4338837391175581 I, -0.9009688679024191 - 0.4338837391175581 I, -0.2225209339563144 + 0.9749279121818236 I, -0.2225209339563144 - 0.9749279121818236 I
1.000000000000000, 0.6234898018587335 + 0.7818314824680298 I, 0.6234898018587335 - 0.7818314824680298 I, -0.9009688679024191 - 0.4338837391175581 I, -0.9009688679024191 + 0.4338837391175581 I, -0.2225209339563144 - 0.9749279121818236 I, -0.2225209339563144 + 0.9749279121818236 I
1.000000000000000, -0.2225209339563144 - 0.9749279121818236 I, -0.2225209339563144 + 0.9749279121818236 I, 0.6234898018587335 - 0.7818314824680298 I, 0.6234898018587335 + 0.7818314824680298 I, -0.9009688679024191 - 0.4338837391175581 I, -0.9009688679024191 + 0.4338837391175581 I
1.000000000000000, -0.2225209339563144 + 0.9749279121818236 I, -0.2225209339563144 - 0.9749279121818236 I, 0.6234898018587335 + 0.7818314824680298 I, 0.6234898018587335 - 0.7818314824680298 I, -0.9009688679024191 + 0.4338837391175581 I, -0.9009688679024191 - 0.4338837391175581 I
1.000000000000000, -0.9009688679024191 + 0.4338837391175581 I, -0.9009688679024191 - 0.4338837391175581 I, -0.2225209339563144 - 0.9749279121818236 I, -0.2225209339563144 + 0.9749279121818236 I, 0.6234898018587335 + 0.7818314824680298 I, 0.6234898018587335 - 0.7818314824680298 I
1.000000000000000, -0.9009688679024191 - 0.4338837391175581 I, -0.9009688679024191 + 0.4338837391175581 I, -0.2225209339563144 + 0.9749279121818236 I, -0.2225209339563144 - 0.9749279121818236 I, 0.6234898018587335 - 0.7818314824680298 I, 0.6234898018587335 + 0.7818314824680298 I
