"1.000000000000000, -1.000000000000000, -1.000000000000000, -1.000000000000000, 1.732050807568877, -1.732050807568877, 1.000000000000000, 1.000000000000000
1.000000000000000, -1.000000000000000, -1.000000000000000, -1.000000000000000, -1.732050807568877, 1.732050807568877, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, -1.732050807568877, -1.732050807568877, 1.000000000000000, 1.000000000000000
1.000000000000000, 1.000000000000000, 1.000000000000000, 1.000000000000000, 1.732050807568877, 1.732050807568877, 1.000000000000000, 1.000000000000000
2.000000000000000, 0, 0, 0, 0, 0, -1.000000000000000, -1.000000000000000"
